,0
"""does everyone here grow the way you do ? "" puffed milo when he had caught up",0.3379055857658386
""" ""what happens to them ? "" insisted milo",0.3921148180961609
"""do you know where we are ? "" asked milo",0.473605215549469
""" this was much too complicated for the bug to figure out, and milo had just begun repeating it to himself when alec said, ""if you don't believe me, ask the giant,"" and he pointed to a small house tucked neatly between two of the largest trees",0.4225669503211975
"milo and tock walked up to the door, whose brass name plate read simply ""the giant,"" and knocked",0.3591817021369934
"milo and tock walked up to the door, whose brass name plate read simply ""the giant,"" and knocked",0.3591817021369934
"""are you the giant ? "" asked tock doubtfully",0.462796688079834
"what can i do for you ? "" ""are we lost ? "" said milo",0.3948490023612976
"""are you the midget ? "" asked tock again, with a hint of uncertainty in his voice",0.380367249250412
"may i help you ? "" ""do you think we're lost ? "" repeated milo",0.3771277666091919
""" ""how long is that ? "" asked milo",0.5401182770729065
""" ""but you just did,"" said tock",0.45196330547332764
""" ""are you the fattest thin man in the world ? "" asked tock",0.3140125274658203
"""i think you're all the same man,"" said milo emphatically",0.5757349133491516
"""s-s-s-s-s-h-h-h-h-h-h-h,"" he cautioned, putting his finger up to his lips and drawing milo closer",0.43804970383644104
"now what is your question ? "" ""are we lost ? "" asked milo once again",0.4420455992221832
""" milo asked the question for the fifth time",0.5301058888435364
"""do many people live here in the forest ? "" asked milo as they trotted along together",0.5607702732086182
""" ""what are illusions ? "" milo asked, for it was the loveliest city he'd ever seen",0.4272935390472412
""" ""then where is reality ? "" barked tock",0.40716078877449036
"tock sniffed suspiciously at the wind and the humbug gingerly stabbed his cane at the air, but there was nothing at all to see",0.36136192083358765
"""i don't see any city,"" said milo very softly",0.6986875534057617
""" ""it must be very difficult to live in a city you can't see,"" milo insisted, jumping aside as a line of cars and trucks went by",0.5026859045028687
""" ""didn't they have any place to go ? "" asked milo",0.4284314215183258
"""to be sure,"" continued alec; ""but, as you know, the most important reason for going from one place to another is to see what's in between, and they took great pleasure in doing just that",0.6631343364715576
""" milo remembered the many times he'd done the very same thing; and, as hard as he tried, there were even things on his own street that he couldn't remember",0.6401004195213318
""" ""hasn't anyone told them ? "" asked milo",0.41721662878990173
""" ""perhaps someday you can have one city as easy to see as illusions and as hard to forget as reality,"" milo remarked",0.6325837969779968
"""that will happen only when you bring back rhyme and reason,"" said alec, smiling, for he had seen right through milo's plans",0.4302777647972107
"""i don't hear any music,"" said milo",0.5161072015762329
""" ""they do ? "" said milo quizzically",0.4977225363254547
""" and, reaching down, the speaker picked milo off the ground and set him on the music stand",0.4857231676578522
""" ""do you play all day long ? "" asked milo when he had introduced himself",0.4837290048599243
""" as chroma spoke, milo sat with his eyes open wide, and alec, tock, and the humbug looked on in wonder",0.438136488199234
"one by one, the hours passed, and at exactly 5:22 (by tock's very accurate clock) milo carefully opened one eye and, in a moment, the other",0.6260671615600586
"and so, as everyone slept peacefully on, milo stood on tiptoes, raised his arms slowly in front of him, and made the slightest movement possible with the index finger of his right hand",0.33560335636138916
milo smiled happily and then cautiously crooked his finger again,0.4487202763557434
"milo was overjoyed because they were all playing for him, and just the way they should",0.37393394112586975
"milo shielded his eyes with one hand and waved the other desperately, but the colors continued to grow brighter and brighter and brighter, until an even more curious thing began to happen",0.633482038974762
"as milo frantically conducted, the sky changed slowly from blue to tan and then to a rich magenta red",0.4804895222187042
"all the flowers suddenly appeared black, the gray rocks became a lovely soft chartreuse, and even peacefully sleeping tock changed from brown to a magnificent ultramarine",0.6959061026573181
"""you did a fine job,"" he said, patting milo on the head",0.35388922691345215
""" tock wagged his tail proudly, but milo didn't say a word, and to this day no one knows of the lost week but the few people who happened to be awake at 5:23 on that very strange morning",0.49482035636901855
""" tock wagged his tail proudly, but milo didn't say a word, and to this day no one knows of the lost week but the few people who happened to be awake at 5:23 on that very strange morning",0.49482035636901855
""" they walked for a while, all silent in their thoughts, until they reached the car and alec drew a fine telescope from his shirt and handed it to milo",0.4458808898925781
""" milo placed the telescope carefully in the glove compartment, and reached up to shake alec by the hand",0.5765653848648071
"""it looks like a wagon,"" cried milo excitedly",0.6167613863945007
"""it is a wagona carnival wagon,"" seconded tock",0.4970303177833557
"at the same time the door flew open, and from the dark interior a hoarse voice inquired, ""have you ever heard a whole set of dishes dropped from the ceiling onto a hard stone floor ? "" milo, who had tumbled back off the steps, sat up quickly, while tock and the humbug rushed from the car to see what had happened",0.2780799865722656
""" the faint glow of a ceiling lamp dimly illuminated the wagon as they cautiously stepped insidetock first, eager to defend against all dangers; milo next, frightened but curious; and the humbug last, ready at any moment to run for his life",0.34009885787963867
milo had never seen such unpleasant-looking medicine and wasn't at all anxious to try any,0.2887224555015564
"""i don't want to be cured of beautiful sounds,"" insisted milo",0.6447283029556274
"""what is a dynne ? "" asked milo when he had recovered from the shock of seeing him appear",0.5592527389526367
"when you're playing in your room and making a great amount of noise, what do they tell you to stop ? "" ""that awful din,"" admitted milo",0.36433008313179016
"""when the neighbors are playing their radio too loud, late at night, what do you wish they'd turn down ? "" ""the awful din,"" answered tock",0.2899706959724426
""" milo felt so sorry for the unhappy dynne that he gave him his handkerchief, which was immediately covered in bluish smoggy tears",0.20772576332092285
""" ""king azaz says words are,"" said milo",0.5278195738792419
""" ""king azaz says words are,"" said milo",0.5278195738792419
"and then, turning to the tearstained, smiling dynne, he remarked, ""isn't it time for you to go ? "" ""where to ? "" asked milo",0.4339638352394104
"""to digitopolis,"" replied milo",0.5378830432891846
"""how agreeable and pleasant this valley is,"" thought milo as once again they bounced along the highway, with the humbug humming snatches of old songs, to his own vast amusement, and tock sniffing contentedly at the wind",0.5652866959571838
"""how agreeable and pleasant this valley is,"" thought milo as once again they bounced along the highway, with the humbug humming snatches of old songs, to his own vast amusement, and tock sniffing contentedly at the wind",0.5652866959571838
"""i wonder what's happened ? "" said milo",0.49122315645217896
"and suddenly he realized what it was, for tock was no longer ticking and the humbug, although happily singing, was doing so in complete silence",0.4015577435493469
"the humbug, suddenly realizing what had happened, leaped to his feet in terror, and tock worriedly checked to see if he was still keeping time",0.30924898386001587
"""how dreadful,"" thought milo as he slowed down the car",0.42349231243133545
"milo tried desperately to say who he was and where he was going, but to no avail",0.2941571772098541
"many people thought it was the weather, and others blamed the moon, but the general consensus of opinion held that the trouble began at the time that rhyme and reason were banished",0.4337727129459381
"many people thought it was the weather, and others blamed the moon, but the general consensus of opinion held that the trouble began at the time that rhyme and reason were banished",0.4337727129459381
""" a small man, with his arms full of letters and messages, pushed through the crowd and offered them to milo",0.583495020866394
"milo took one which read: dear soundkeeper, we had a thunderstorm last week and the thunder still hasn't arrived",0.6088368892669678
""" ""what can i do ? "" wrote milo",0.4356221556663513
""" milo thought for just a moment and then, with a resolute ""i shall,"" volunteered to go",0.5639975666999817
""" ""can i talk now ? "" cried milo happily, hearing his voice once again",0.4549253582954407
""" milo walked slowly down the long hallway and into the little room where the soundkeeper sat listening intently to an enormous radio set, whose switches, dials, knobs, meters, and speaker covered one whole wall, and which at the moment was playing nothing",0.38255393505096436
"""for someone who loves silence, she certainly talks a great deal,"" thought milo",0.6898297071456909
"""at one time i was able to listen to any sound made any place at any time,"" the soundkeeper remarked, pointing towards the radio wall, ""but now i merely "" ""pardon me,"" interrupted milo as the phone continued to ring, ""but aren't you going to answer it ? "" ""oh no, not in the middle of the program,"" she replied, and turned the silence up a little louder",0.23720133304595947
"""but it may be important,"" insisted milo",0.5592204332351685
"""every sound that's ever been made in history is kept here,"" said the soundkeeper, skipping down one of the corridors with milo in hand",0.44817736744880676
""" milo peered into the envelope and, sure enough, that's exactly what was in it",0.5044921040534973
""" ""that's wonderful,"" gasped milo",0.5442051887512207
""" milo was crestfallen",0.46271830797195435
""" ""but how do you invent a sound ? "" milo inquired",0.45822903513908386
""" ""but i've never seen a sound,"" milo insisted",0.5680138468742371
""" ""do you know what a handclap looks like ? "" milo shook his head",0.391169011592865
""" ""how about music ? "" asked milo excitedly",0.5204472541809082
"they returned quickly to the parlor, and when the soundkeeper had settled herself in a chair and carefully tuned the radio to a special hour of hush, milo asked his question once again, in a somewhat lower voice",0.6164011359214783
"with his mouth shut tight, and his feet moving as fast as thoughts could make them, milo ran all the way back to the car",0.26738500595092773
"there was great excitement when he arrived, as tock raced happily down the road to greet him",0.5284949541091919
"milo caught his breath, picked up the chalk, and explained simply, ""it's on the tip of my tongue",0.5065222978591919
"milo stood on tiptoe, leaned over into the cannon's mouth, and parted his lips",0.4622880220413208
"""i'm terribly sorry,"" said milo sympathetically as the three of them went to console her",0.4707343876361847
"""he only likes unpleasant sounds,"" volunteered tock",0.41538792848587036
""" she paused for a moment, then continued: ""if only rhyme and reason were here, i'm sure things would improve",0.44488227367401123
""" she paused for a moment, then continued: ""if only rhyme and reason were here, i'm sure things would improve",0.44488227367401123
""" ""that's why we're going to rescue them,"" said milo proudly",0.5219810605049133
"""what a long, hard journey that will be ! you'll need some nourishment,"" she cried, handing milo a small brown package, neatly wrapped and tied with string",0.5265392661094666
""" ""i'm sure we will,"" replied milo gratefully",0.6166236996650696
"he landed next to tock and the terrified humbug on the tiny island, which now looked completely different",0.24060344696044922
"""pardon me,"" said milo to the first man who happened by; ""can you tell me where i am ? "" ""pardon me,"" replied the man; ""can you tell me who i am ? "" the man was dressed in a shaggy tweed jacket and knickers with long woolen stockings and a cap that had a peak both front and back, and he seemed as confused as he could be",0.4798470139503479
"""you must know who you are,"" said milo impatiently",0.5230995416641235
"""oh dear, this is going to be difficult,"" milo whispered to tock",0.39630162715911865
"""oh dear, this is going to be difficult,"" milo whispered to tock",0.39630162715911865
"""if everything you say is true,"" added tock",0.5553098320960999
"""then, without a doubt,"" milo concluded brightly, ""you must be canby",0.55094975233078
""" ""now will you tell me where we are ? "" asked tock as he looked around the desolate island",0.44287657737731934
""" ""but this is such an unpleasant-looking place,"" milo remarked",0.5631871223449707
""" over the humbug's strenuous objections, milo and tock decided to swim, and, protesting loudly, the bug was dragged along with them toward the sea",0.28685516119003296
""" over the humbug's strenuous objections, milo and tock decided to swim, and, protesting loudly, the bug was dragged along with them toward the sea",0.28685516119003296
"canby hurried off to answer more questions, and the last thing he was heard to say was ""pardon me, can you tell me who i am ? "" they swam and swam and swam for what seemed like hours, and only tock's firm encouragement kept milo struggling through the icy water",0.45429134368896484
""" ""i'm sure you will,"" gasped milo",0.5715490579605103
"""but from now on i'm going to have a very good reason before i make up my mind about anything",0.3655889630317688
""" ""but which road should we take ? "" asked tock",0.48356467485427856
"what are you called ? "" ""milo,"" said milo",0.4995763599872589
"is everyone with one face called a milo ? "" ""oh no,"" milo replied; ""some are called henry or george or robert or john or lots of other things",0.48640865087509155
""" ""i never thought of it that way,"" milo admitted",0.5633791089057922
